date,home,away,open_rl,open_books,close_rl,close_books
2025-08-19,PHI,SEA,1.50,11,1.50,11
2025-08-19,BOS,BAL,1.50,11,1.50,11
2025-08-19,ATL,CWS,1.50,11,1.50,11
2025-08-19,TB,NYY,-1.50,11,-1.50,11
2025-08-19,KC,TEX,-1.50,11,-1.50,11
2025-08-19,MIN,ATH,1.50,11,1.50,11
2025-08-20,CHC,MIL,-1.50,11,-1.50,11
2025-08-20,COL,LAD,-1.50,11,-1.50,11
2025-08-20,LAA,CIN,1.50,11,1.50,11
2025-08-20,AZ,CLE,1.50,11,-1.50,11
2025-08-20,SD,SF,1.50,11,1.50,11
2025-08-20,PIT,TOR,-1.50,11,-1.50,11
2025-08-20,PHI,SEA,1.50,11,1.50,11
2025-08-20,DET,HOU,-1.50,11,-1.50,11
2025-08-20,AZ,CLE,1.50,11,-1.50,11
2025-08-20,MIA,STL,1.50,11,1.50,11
2025-08-20,WSH,NYM,-1.50,11,-1.50,11
2025-08-20,ATL,CWS,1.50,11,1.50,11
2025-08-20,TB,NYY,1.50,11,1.50,11
2025-08-20,KC,TEX,-1.50,7,1.50,9
2025-08-20,MIN,ATH,1.50,11,1.50,10
2025-08-21,CHC,MIL,1.50,11,1.50,11
2025-08-21,COL,LAD,-1.50,11,-1.50,11
2025-08-21,LAA,CIN,,0,,0
2025-08-21,SD,SF,1.50,11,1.50,11
2025-08-21,MIN,ATH,-1.50,10,-1.50,10
2025-08-21,KC,TEX,1.50,11,1.50,11
2025-08-21,CHC,MIL,1.50,11,1.50,11
2025-08-21,COL,LAD,-1.50,11,-1.50,11
2025-08-21,WSH,NYM,-1.50,11,-1.50,11
2025-08-21,SD,SF,1.50,11,1.50,11
2025-08-21,BAL,HOU,1.50,11,1.50,11
2025-08-21,NYY,BOS,1.50,11,1.50,11
2025-08-21,TB,STL,-1.50,11,-1.50,11
2025-08-22,PIT,COL,1.50,11,1.50,11
2025-08-22,PHI,WSH,1.50,11,1.50,11
2025-08-22,BAL,HOU,-1.50,11,-1.50,11
2025-08-22,NYY,BOS,1.50,11,1.50,11
2025-08-22,DET,KC,1.50,11,1.50,11
2025-08-22,MIA,TOR,-1.50,11,-1.50,11
2025-08-22,ATL,NYM,1.50,10,0.00,10
2025-08-22,TB,STL,1.50,11,1.50,11
2025-08-22,CWS,MIN,-1.50,11,-1.50,11
2025-08-23,TEX,CLE,1.50,11,1.50,11
2025-08-23,MIL,SF,1.50,11,1.50,11
2025-08-23,LAA,CHC,-1.50,11,-1.50,11
2025-08-23,AZ,CIN,-1.50,11,-1.50,11
2025-08-23,SD,LAD,-1.50,11,-1.50,11
2025-08-23,SEA,ATH,1.50,11,1.50,11
2025-08-23,NYY,BOS,-1.50,11,-1.50,11
2025-08-23,MIA,TOR,-1.50,11,-1.50,11
2025-08-23,PHI,WSH,1.50,11,1.50,11
2025-08-23,DET,KC,1.50,11,1.50,11
2025-08-23,PIT,COL,1.50,11,1.50,11
2025-08-23,BAL,HOU,1.50,11,1.50,11
2025-08-23,TEX,CLE,1.50,11,1.50,11
2025-08-23,CWS,MIN,-1.50,11,-1.50,11
2025-08-23,MIL,SF,1.50,11,1.50,11
2025-08-23,ATL,NYM,-1.50,10,-1.50,10
2025-08-24,AZ,CIN,1.50,11,1.50,11
2025-08-24,SD,LAD,-1.50,11,-1.50,11
2025-08-24,LAA,CHC,-1.50,11,-1.50,11
2025-08-24,SEA,ATH,1.50,11,1.50,11
2025-08-24,PIT,COL,1.50,11,1.50,8
2025-08-24,TB,STL,1.50,11,1.50,10
2025-08-24,BAL,HOU,1.50,11,1.50,11
2025-08-24,PHI,WSH,1.50,11,1.50,11
2025-08-24,ATL,NYM,-1.50,10,-1.50,10
2025-08-24,DET,KC,1.50,11,1.50,11
2025-08-24,MIA,TOR,-1.50,11,-1.50,11
2025-08-24,CWS,MIN,-1.50,11,-1.50,11
2025-08-24,MIL,SF,-1.50,8,1.50,10
2025-08-24,TEX,CLE,1.50,11,1.50,11
2025-08-24,LAA,CHC,-1.50,11,-1.50,11
2025-08-24,AZ,CIN,1.50,11,1.50,11
2025-08-24,SD,LAD,-1.50,11,-1.50,11
2025-08-24,SEA,ATH,1.50,11,1.50,11
2025-08-24,NYY,BOS,1.50,11,1.50,11
2025-08-25,BAL,BOS,-1.50,11,-1.50,11
2025-08-25,CLE,TB,1.50,11,1.50,11
2025-08-25,MIA,ATL,-1.50,11,-1.50,11
2025-08-25,NYY,WSH,1.50,11,1.50,11
2025-08-25,TOR,MIN,1.50,10,1.50,10
2025-08-25,NYM,PHI,-1.50,11,-1.50,11
2025-08-25,CWS,KC,-1.50,11,-1.50,11
2025-08-25,MIL,AZ,1.50,11,1.50,11
2025-08-25,STL,PIT,1.50,11,1.50,11
2025-08-26,TEX,LAA,-1.50,11,-1.50,11
2025-08-26,SEA,SD,1.50,11,-1.50,11
2025-08-26,ATH,DET,-1.50,10,-1.50,10
2025-08-26,LAD,CIN,1.50,11,1.50,11
2025-08-26,BAL,BOS,-1.50,11,-1.50,11
2025-08-26,CLE,TB,1.50,11,1.50,11
2025-08-26,MIA,ATL,-1.50,11,-1.50,11
2025-08-26,NYY,WSH,1.50,11,1.50,11
2025-08-26,TOR,MIN,1.50,10,1.50,10
2025-08-26,NYM,PHI,-1.50,11,-1.50,11
2025-08-26,CWS,KC,-1.50,11,-1.50,11
2025-08-26,MIL,AZ,1.50,11,1.50,11
2025-08-26,STL,PIT,1.50,11,1.50,11
2025-08-27,TEX,LAA,1.50,11,1.50,11
2025-08-27,HOU,COL,1.50,11,1.50,11
2025-08-27,SEA,SD,1.50,11,1.50,11
2025-08-27,SF,CHC,-1.50,11,-1.50,11
2025-08-27,ATH,DET,-1.50,11,-1.50,11
2025-08-27,LAD,CIN,1.50,11,1.50,11
2025-08-27,NYY,WSH,1.50,11,1.50,11
2025-08-27,CLE,TB,-1.50,11,-1.50,11
2025-08-27,MIA,ATL,-1.50,11,-1.50,11
2025-08-27,SEA,SD,1.50,11,1.50,11
2025-08-27,BAL,BOS,-1.50,11,-1.50,11
2025-08-27,TOR,MIN,1.50,10,1.50,10
2025-08-27,NYM,PHI,1.50,11,1.50,11
2025-08-27,CWS,KC,-1.50,11,-1.50,11
2025-08-27,MIL,AZ,1.50,11,1.50,11
2025-08-27,STL,PIT,1.50,11,1.50,11
2025-08-28,TEX,LAA,,0,,0
2025-08-28,HOU,COL,1.50,11,1.50,11
2025-08-28,LAD,CIN,,0,,0
2025-08-28,SF,CHC,-1.50,11,-1.50,11
2025-08-28,ATH,DET,,0,,0
2025-08-28,BAL,BOS,-1.50,11,-1.50,11
2025-08-28,HOU,COL,1.50,11,1.50,11
2025-08-28,MIL,AZ,1.50,11,1.50,11
2025-08-28,STL,PIT,1.50,11,1.50,11
2025-08-28,SF,CHC,-1.50,11,-1.50,11
2025-08-28,PHI,ATL,1.50,10,1.50,10
2025-08-28,NYM,MIA,1.50,11,1.50,11
2025-08-28,CWS,NYY,-1.50,11,-1.50,11
2025-08-29,CIN,STL,1.50,11,1.50,11
2025-08-29,WSH,TB,-1.50,11,-1.50,11
2025-08-29,PHI,ATL,1.50,10,1.50,10
2025-08-29,TOR,MIL,1.50,11,1.50,11
2025-08-29,BOS,PIT,-1.50,11,-1.50,11
2025-08-29,CLE,SEA,-1.50,11,-1.50,11
2025-08-29,NYM,MIA,1.50,11,1.50,11
2025-08-29,CWS,NYY,-1.50,11,-1.50,11
2025-08-30,HOU,LAA,1.50,11,1.50,11
2025-08-30,KC,DET,-1.50,11,-1.50,11
2025-08-30,MIN,SD,-1.50,10,-1.50,10
2025-08-30,COL,CHC,-1.50,11,-1.50,11
2025-08-30,ATH,TEX,-1.50,11,-1.50,11
2025-08-30,LAD,AZ,1.50,11,1.50,11
2025-08-30,SF,BAL,-1.50,11,-1.50,11
2025-08-30,TOR,MIL,1.50,11,1.50,11
2025-08-30,WSH,TB,-1.50,11,-1.50,11
2025-08-30,BOS,PIT,1.50,11,1.50,11
2025-08-30,NYM,MIA,1.50,11,1.50,11
2025-08-30,PHI,ATL,1.50,10,1.50,10
2025-08-30,CIN,STL,1.50,11,1.50,11
2025-08-30,HOU,LAA,1.50,11,1.50,11
2025-08-30,MIN,SD,-1.50,10,-1.50,10
2025-08-30,CWS,NYY,-1.50,11,-1.50,11
2025-08-30,KC,DET,-1.50,11,-1.50,11
2025-08-30,CLE,SEA,-1.50,11,-1.50,11
2025-08-30,SF,BAL,-1.50,11,-1.50,11
2025-08-31,COL,CHC,-1.50,11,-1.50,11
2025-08-31,LAD,AZ,1.50,11,1.50,11
2025-08-31,ATH,TEX,-1.50,11,-1.50,11
2025-08-31,CIN,STL,1.50,11,-1.50,8
2025-08-31,MIN,SD,1.50,11,1.50,10
2025-08-31,BOS,PIT,1.50,11,1.50,11
2025-08-31,WSH,TB,-1.50,11,-1.50,11
2025-08-31,TOR,MIL,-1.50,11,-1.50,11
2025-08-31,CLE,SEA,-1.50,11,-1.50,11
2025-08-31,NYM,MIA,1.50,11,1.50,11
2025-08-31,HOU,LAA,1.50,11,1.50,11
2025-08-31,KC,DET,-1.50,11,-1.50,11
2025-08-31,CWS,NYY,-1.50,11,-1.50,11
2025-08-31,COL,CHC,-1.50,11,-1.50,11
2025-08-31,SF,BAL,1.50,11,1.50,11
2025-08-31,ATH,TEX,-1.50,11,-1.50,11
2025-08-31,LAD,AZ,1.50,11,1.50,11
2025-08-31,PHI,ATL,1.50,10,1.50,10
2025-09-01,WSH,MIA,1.50,9,-1.50,11
2025-09-01,DET,NYM,-1.50,11,-1.50,11
2025-09-01,CIN,TOR,1.50,11,1.50,11
2025-09-01,BOS,CLE,1.50,11,1.50,11
2025-09-01,HOU,LAA,1.50,11,1.50,11
2025-09-01,MIN,CWS,1.50,9,1.50,11
2025-09-01,STL,ATH,1.50,11,1.50,11
2025-09-01,CHC,ATL,0.00,10,0.00,10
2025-09-01,COL,SF,-1.50,11,-1.50,11
2025-09-01,MIL,PHI,1.50,11,1.50,11
2025-09-01,SD,BAL,1.50,11,1.50,11
2025-09-01,TB,SEA,-1.50,11,-1.50,11
2025-09-02,AZ,TEX,1.50,11,-1.50,10
2025-09-02,DET,NYM,-1.50,11,-1.50,10
2025-09-02,PIT,LAD,-1.50,11,-1.50,10
2025-09-02,CIN,TOR,-1.50,11,-1.50,10
2025-09-02,BOS,CLE,1.50,11,1.50,10
2025-09-02,WSH,MIA,-1.50,11,-1.50,10
2025-09-02,TB,SEA,-1.50,11,-1.50,10
2025-09-02,KC,LAA,1.50,9,1.50,10
2025-09-02,CHC,ATL,1.50,10,1.50,9
2025-09-02,MIN,CWS,1.50,11,1.50,10
2025-09-02,STL,ATH,-1.50,11,-1.50,10
2025-09-03,HOU,NYY,-1.50,11,-1.50,11
2025-09-03,COL,SF,-1.50,11,-1.50,11
2025-09-03,SD,BAL,1.50,11,1.50,11
2025-09-03,AZ,TEX,1.50,11,1.50,11
2025-09-03,WSH,MIA,-1.50,11,-1.50,11
2025-09-03,DET,NYM,-1.50,11,-1.50,11
2025-09-03,AZ,TEX,1.50,11,1.50,11
2025-09-03,SD,BAL,1.50,11,1.50,11
2025-09-03,PIT,LAD,-1.50,11,-1.50,11
2025-09-03,CIN,TOR,-1.50,11,-1.50,11
2025-09-03,BOS,CLE,1.50,11,1.50,11
2025-09-03,TB,SEA,-1.50,11,-1.50,11
2025-09-03,KC,LAA,1.50,11,1.50,11
2025-09-03,CHC,ATL,1.50,10,1.50,10
2025-09-03,MIN,CWS,1.50,11,1.50,11
2025-09-03,MIL,PHI,-1.50,11,-1.50,11
2025-09-03,STL,ATH,-1.50,11,-1.50,11
2025-09-04,HOU,NYY,-1.50,11,-1.50,11
2025-09-04,COL,SF,,0,,0
2025-09-04,MIL,PHI,1.50,11,1.50,11
2025-09-04,PIT,LAD,-1.50,11,-1.50,11
2025-09-04,TB,CLE,1.50,11,1.50,11
2025-09-04,KC,LAA,1.50,10,1.50,10
2025-09-04,MIN,CWS,1.50,11,1.50,11
2025-09-04,HOU,NYY,-1.50,11,-1.50,11
2025-09-05,CHC,WSH,1.50,11,1.50,11
2025-09-05,CIN,NYM,-1.50,11,-1.50,11
2025-09-05,DET,CWS,1.50,11,1.50,11
2025-09-05,PIT,MIL,-1.50,11,-1.50,11
2025-09-05,BAL,LAD,-1.50,11,-1.50,11
2025-09-05,NYY,TOR,1.50,11,1.50,11
2025-09-05,MIA,PHI,-1.50,11,-1.50,11
2025-09-05,ATL,SEA,1.50,11,1.50,11
2025-09-05,TB,CLE,1.50,11,1.50,11
2025-09-05,KC,MIN,1.50,10,1.50,10
2025-09-06,TEX,HOU,1.50,11,1.50,11
2025-09-06,STL,SF,-1.50,11,-1.50,11
2025-09-06,COL,SD,-1.50,11,-1.50,11
2025-09-06,LAA,ATH,1.50,11,1.50,11
2025-09-06,AZ,BOS,-1.50,11,-1.50,11
2025-09-06,NYY,TOR,1.50,11,1.50,11
2025-09-06,CHC,WSH,1.50,11,1.50,11
2025-09-06,MIA,PHI,-1.50,11,-1.50,11
2025-09-06,DET,CWS,1.50,11,1.50,11
2025-09-06,CIN,NYM,-1.50,11,-1.50,11
2025-09-06,PIT,MIL,-1.50,11,-1.50,11
2025-09-06,BAL,LAD,-1.50,11,-1.50,11
2025-09-06,TB,CLE,1.50,11,1.50,11
2025-09-06,STL,SF,-1.50,11,-1.50,11
2025-09-06,TEX,HOU,1.50,11,1.50,11
2025-09-06,KC,MIN,-1.50,10,-1.50,10
2025-09-06,ATL,SEA,1.50,11,1.50,11
2025-09-07,AZ,BOS,-1.50,11,-1.50,11
2025-09-07,COL,SD,-1.50,11,-1.50,11
2025-09-07,LAA,ATH,-1.50,11,-1.50,11
2025-09-07,ATL,SEA,-1.50,10,-1.25,8
2025-09-07,TB,CLE,1.50,11,1.50,9
2025-09-07,BAL,LAD,-1.50,11,-1.50,11
2025-09-07,NYY,TOR,1.50,11,1.50,11
2025-09-07,PIT,MIL,-1.50,11,-1.50,11
2025-09-07,CIN,NYM,1.50,11,1.50,11
2025-09-07,DET,CWS,1.50,11,1.50,11
2025-09-07,MIA,PHI,-1.50,9,-1.50,11
2025-09-07,KC,MIN,1.50,10,1.50,10
2025-09-07,STL,SF,1.50,11,1.50,11
2025-09-07,CHC,WSH,1.50,11,1.50,11
2025-09-07,TEX,HOU,-1.50,11,-1.50,11
2025-09-07,COL,SD,-1.50,11,-1.50,11
2025-09-07,LAA,ATH,-1.50,11,-1.50,11
2025-09-07,AZ,BOS,-1.50,11,-1.50,11
2025-09-08,CLE,KC,-1.50,11,-1.50,11
2025-09-08,MIA,WSH,1.50,11,1.50,11
2025-09-08,PHI,NYM,-1.50,11,-1.50,11
2025-09-08,ATL,CHC,-1.50,10,-1.50,10
2025-09-09,TEX,MIL,-1.50,11,-1.50,11
2025-09-09,LAA,MIN,-1.50,11,-1.50,11
2025-09-09,SD,CIN,1.50,11,1.50,11
2025-09-09,SEA,STL,1.50,11,1.50,11
2025-09-09,SF,AZ,1.50,11,1.50,11
2025-09-09,ATH,BOS,-1.50,11,-1.50,11
2025-09-09,LAD,COL,1.50,11,1.50,11
2025-09-09,BAL,PIT,1.50,11,1.50,11
2025-09-09,CLE,KC,1.50,11,1.50,11
2025-09-09,MIA,WSH,1.50,11,1.50,11
2025-09-09,PHI,NYM,1.50,11,1.50,11
2025-09-09,NYY,DET,1.50,11,1.50,11
2025-09-09,TOR,HOU,1.50,11,1.50,11
2025-09-09,ATL,CHC,0.00,10,-1.50,10
2025-09-09,CWS,TB,-1.50,8,-1.50,9
2025-09-10,TEX,MIL,-1.50,11,-1.50,11
2025-09-10,LAA,MIN,1.50,10,1.50,10
2025-09-10,SD,CIN,1.50,11,1.50,11
2025-09-10,SEA,STL,1.50,11,1.50,11
2025-09-10,SF,AZ,1.50,11,1.50,11
2025-09-10,ATH,BOS,-1.50,11,-1.50,11
2025-09-10,LAD,COL,1.50,11,1.50,11
2025-09-10,TEX,MIL,-1.50,11,-1.50,11
2025-09-10,ATH,BOS,-1.50,11,-1.50,11
2025-09-10,SF,AZ,1.50,11,1.50,11
2025-09-10,LAA,MIN,1.50,10,1.50,10
2025-09-10,BAL,PIT,-1.50,11,-1.50,11
2025-09-10,CLE,KC,-1.50,11,-1.50,11
2025-09-10,MIA,WSH,1.50,11,1.50,11
2025-09-10,PHI,NYM,1.50,11,1.50,11
2025-09-10,NYY,DET,1.50,11,1.50,11
2025-09-10,TOR,HOU,1.50,11,1.50,11
2025-09-10,ATL,CHC,1.50,11,1.50,11
2025-09-10,CWS,TB,-1.50,10,-1.50,11
2025-09-11,SD,CIN,,0,,0
2025-09-11,SEA,STL,,0,,0
2025-09-11,LAD,COL,,0,,0
2025-09-11,BAL,PIT,1.50,11,1.50,11
2025-09-11,CWS,TB,-1.50,11,-1.50,11
2025-09-11,TOR,HOU,1.50,11,1.50,11
2025-09-11,MIA,WSH,1.50,11,-1.50,11
2025-09-11,NYY,DET,1.50,11,1.50,11
2025-09-11,CLE,KC,1.50,11,1.50,11
2025-09-11,PHI,NYM,1.50,11,1.50,11
2025-09-12,SD,COL,1.50,11,1.50,11
2025-09-12,SEA,LAA,1.50,11,1.50,11
2025-09-12,CHC,TB,1.50,11,1.50,11
2025-09-12,WSH,PIT,-1.50,11,-1.50,11
2025-09-12,PHI,KC,1.50,11,1.50,11
2025-09-12,TOR,BAL,1.50,11,1.50,11
2025-09-12,NYM,TEX,-1.50,11,-1.50,11
2025-09-12,CLE,CWS,1.50,11,1.50,11
2025-09-12,MIA,DET,-1.50,11,-1.50,11
2025-09-12,BOS,NYY,-1.50,11,,0
2025-09-12,ATL,HOU,-1.50,7,0.00,10
2025-09-13,MIN,AZ,1.50,11,1.50,11
2025-09-13,MIL,STL,1.50,11,1.50,11
2025-09-13,SD,COL,1.50,11,1.50,11
2025-09-13,ATH,CIN,-1.50,11,-1.50,11
2025-09-13,SEA,LAA,1.50,11,1.50,11
2025-09-13,SF,LAD,-1.50,11,-1.50,11
2025-09-13,CHC,TB,-1.50,11,-1.50,11
2025-09-13,TOR,BAL,1.50,11,1.50,11
2025-09-13,WSH,PIT,-1.50,11,-1.50,11
2025-09-13,NYM,TEX,1.50,11,1.50,11
2025-09-13,MIA,DET,-1.50,11,-1.50,11
2025-09-13,BOS,NYY,-1.50,11,-1.50,11
2025-09-13,PHI,KC,1.50,11,1.50,11
2025-09-13,CLE,CWS,1.50,11,1.50,11
2025-09-13,MIN,AZ,1.50,11,1.50,11
2025-09-13,ATL,HOU,-1.50,10,-1.50,10
2025-09-14,MIL,STL,1.50,11,1.50,11
2025-09-14,SD,COL,1.50,11,1.50,11
2025-09-14,SF,LAD,-1.50,11,-1.50,11
2025-09-14,SEA,LAA,1.50,11,1.50,11
2025-09-14,ATH,CIN,-1.50,11,-1.50,11
2025-09-14,WSH,PIT,-1.50,11,-1.50,8
2025-09-14,PHI,KC,1.50,11,1.50,11
2025-09-14,ATL,HOU,-1.50,10,-1.50,10
2025-09-14,TOR,BAL,1.50,11,1.50,11
2025-09-14,NYM,TEX,1.50,11,1.50,11
2025-09-14,CLE,CWS,1.50,11,1.50,11
2025-09-14,MIA,DET,-1.50,11,-1.50,11
2025-09-14,MIN,AZ,1.50,10,1.50,10
2025-09-14,MIL,STL,1.50,11,1.50,11
2025-09-14,CHC,TB,1.50,11,1.50,11
2025-09-14,ATH,CIN,-1.50,11,-1.50,11
2025-09-14,SF,LAD,-1.50,11,-1.50,11
2025-09-14,SD,COL,1.50,11,1.50,11
2025-09-14,SEA,LAA,1.50,11,1.50,11
2025-09-14,BOS,NYY,1.50,11,1.50,11
2025-09-15,PIT,CHC,-1.50,11,-1.50,11
2025-09-15,WSH,ATL,-1.50,11,-1.50,11
2025-09-15,TB,TOR,-1.50,9,-1.50,11
2025-09-15,CWS,BAL,-1.50,11,-1.50,11
2025-09-15,MIN,NYY,-1.50,10,-1.50,10
2025-09-15,STL,CIN,-1.50,11,-1.50,11
2025-09-16,HOU,TEX,-1.50,11,-1.50,11
2025-09-16,AZ,SF,1.50,9,1.50,11
2025-09-16,LAD,PHI,1.50,11,1.50,11
2025-09-16,WSH,ATL,-1.50,11,-1.50,11
2025-09-16,WSH,ATL,-1.50,11,-1.50,11
2025-09-16,DET,CLE,1.50,11,1.50,11
2025-09-16,PIT,CHC,1.50,11,1.50,11
2025-09-16,BOS,ATH,1.50,11,1.50,11
2025-09-16,NYM,SD,1.50,11,1.50,11
2025-09-16,TB,TOR,-1.50,11,-1.50,11
2025-09-16,KC,SEA,-1.50,11,-1.50,11
2025-09-16,CWS,BAL,-1.50,11,-1.50,11
2025-09-16,MIN,NYY,-1.50,10,-1.50,10
2025-09-16,MIL,LAA,1.50,11,1.50,11
2025-09-16,STL,CIN,-1.50,11,-1.50,11
2025-09-17,HOU,TEX,-1.50,11,-1.50,11
2025-09-17,COL,MIA,-1.50,11,-1.50,11
2025-09-17,AZ,SF,-1.50,11,-1.50,11
2025-09-17,LAD,PHI,1.50,11,1.50,11
2025-09-17,PIT,CHC,-1.50,11,-1.50,11
2025-09-17,STL,CIN,-1.50,11,-1.50,11
2025-09-17,CWS,BAL,-1.50,11,-1.50,11
2025-09-17,AZ,SF,-1.50,11,-1.50,11
2025-09-17,WSH,ATL,-1.50,11,-1.50,11
2025-09-17,DET,CLE,1.50,11,1.50,11
2025-09-17,BOS,ATH,1.50,11,1.50,11
2025-09-17,TB,TOR,-1.50,11,-1.50,11
2025-09-17,NYM,SD,1.50,11,1.50,11
2025-09-17,KC,SEA,1.50,11,1.50,11
2025-09-17,MIN,NYY,-1.50,10,-1.50,10
2025-09-17,MIL,LAA,1.50,11,1.50,11
2025-09-18,HOU,TEX,,0,,0
2025-09-18,COL,MIA,-1.50,11,-1.50,11
2025-09-18,LAD,PHI,,0,,0
2025-09-18,DET,CLE,1.50,11,1.50,11
2025-09-18,NYM,SD,1.50,11,1.50,11
2025-09-18,TB,TOR,-1.50,11,-1.50,11
2025-09-18,BOS,ATH,1.50,11,1.50,11
2025-09-18,KC,SEA,-1.50,11,-1.50,11
2025-09-18,COL,MIA,-1.50,11,-1.50,11
2025-09-18,CIN,CHC,1.50,11,1.50,11
2025-09-18,BAL,NYY,-1.50,11,-1.50,11
2025-09-18,MIL,LAA,1.50,11,1.50,11
2025-09-19,LAD,SF,1.50,11,1.50,11
2025-09-19,CIN,CHC,-1.50,11,-1.50,11
2025-09-19,PIT,ATH,-1.50,11,-1.50,11
2025-09-19,DET,ATL,1.50,11,1.50,11
2025-09-19,BAL,NYY,-1.50,11,-1.50,11
2025-09-19,NYM,WSH,1.50,11,1.50,11
2025-09-19,TB,BOS,-1.50,11,-1.50,11
2025-09-19,KC,TOR,-1.50,11,-1.50,11
2025-09-19,CWS,SD,-1.50,11,-1.50,11
2025-09-20,TEX,MIA,1.50,11,1.50,11
2025-09-20,COL,LAA,-1.50,11,-1.50,11
2025-09-20,HOU,SEA,-1.50,11,-1.50,11
2025-09-20,MIN,CLE,1.50,10,0.00,10
2025-09-20,STL,MIL,-1.50,11,-1.50,11
2025-09-20,AZ,PHI,-1.50,11,-1.50,11
2025-09-20,LAD,SF,1.50,11,1.50,11
2025-09-20,DET,ATL,1.50,10,1.50,11
2025-09-20,MIN,CLE,1.50,10,0.00,10
2025-09-20,MIN,CLE,1.50,10,0.00,10
2025-09-20,NYM,WSH,1.50,11,1.50,11
2025-09-20,CIN,CHC,-1.50,11,-1.50,11
2025-09-20,PIT,ATH,-1.50,11,-1.50,11
2025-09-20,TB,BOS,-1.50,11,-1.50,11
2025-09-20,TEX,MIA,1.50,11,1.50,11
2025-09-20,BAL,NYY,-1.50,11,-1.50,11
2025-09-20,HOU,SEA,-1.50,11,-1.50,11
2025-09-20,KC,TOR,-1.50,11,-1.50,11
2025-09-20,CWS,SD,-1.50,11,-1.50,11
2025-09-20,STL,MIL,-1.50,11,-1.50,11
2025-09-21,COL,LAA,-1.50,11,-1.50,11
2025-09-21,AZ,PHI,-1.50,11,-1.50,11
2025-09-21,LAD,SF,1.50,11,1.50,11
2025-09-21,DET,ATL,1.50,11,1.50,11
2025-09-21,PIT,ATH,-1.50,11,1.50,11
2025-09-21,BAL,NYY,-1.50,11,-1.50,11
2025-09-21,CIN,CHC,-1.50,11,-1.50,11
2025-09-21,NYM,WSH,1.50,11,1.50,11
2025-09-21,KC,TOR,-1.50,11,-1.50,11
2025-09-21,MIN,CLE,-1.50,10,-1.50,10
2025-09-21,CWS,SD,-1.50,11,-1.50,11
2025-09-21,STL,MIL,-1.50,11,-1.50,11
2025-09-21,TEX,MIA,1.50,11,1.50,11
2025-09-21,COL,LAA,-1.50,11,-1.50,11
2025-09-21,LAD,SF,1.50,11,1.50,11
2025-09-21,AZ,PHI,-1.50,11,-1.50,11
2025-09-21,HOU,SEA,-1.50,11,-1.50,11
2025-09-21,TB,BOS,-1.50,11,-1.50,11
2025-09-22,ATL,WSH,1.50,11,1.50,11
2025-09-23,SD,MIL,-1.50,11,-1.50,11
2025-09-23,SF,STL,1.50,11,1.50,11
2025-09-23,BAL,TB,-1.50,11,-1.50,11
2025-09-23,CLE,DET,-1.50,11,-1.50,11
2025-09-23,CIN,PIT,1.50,11,1.50,11
2025-09-23,PHI,MIA,1.50,11,1.50,11
2025-09-23,NYY,CWS,1.50,11,1.50,11
2025-09-23,TOR,BOS,1.50,11,1.50,11
2025-09-23,ATL,WSH,1.50,11,1.50,11
2025-09-23,CHC,NYM,-1.50,11,-1.50,11
2025-09-24,TEX,MIN,1.50,10,1.50,10
2025-09-24,LAA,KC,1.50,11,1.50,11
2025-09-24,AZ,LAD,-1.50,11,-1.50,11
2025-09-24,SEA,COL,1.50,11,1.50,11
2025-09-24,SD,MIL,1.50,11,1.50,11
2025-09-24,SF,STL,-1.50,11,-1.50,11
2025-09-24,ATH,HOU,-1.50,11,-1.50,11
2025-09-24,ATL,WSH,1.50,11,1.50,10
2025-09-24,SD,MIL,1.50,11,1.50,11
2025-09-24,BAL,TB,-1.50,11,-1.50,11
2025-09-24,CLE,DET,1.50,11,1.50,11
2025-09-24,CIN,PIT,-1.50,11,-1.50,11
2025-09-24,PHI,MIA,1.50,11,1.50,11
2025-09-24,NYY,CWS,1.50,11,1.50,11
2025-09-24,TOR,BOS,-1.50,11,-1.50,11
2025-09-25,CHC,NYM,-1.50,11,-1.50,11
2025-09-25,TEX,MIN,1.50,10,1.50,10
2025-09-25,LAA,KC,-1.50,11,-1.50,11
2025-09-25,AZ,LAD,-1.50,11,-1.50,11
2025-09-25,SEA,COL,1.50,8,1.50,8
2025-09-25,SF,STL,,0,,0
2025-09-25,ATH,HOU,-1.50,11,-1.50,11
2025-09-25,CIN,PIT,1.50,11,1.50,11
2025-09-25,BAL,TB,-1.50,11,-1.50,11
2025-09-25,TEX,MIN,1.50,10,1.50,10
2025-09-25,ATH,HOU,-1.50,11,-1.50,11
2025-09-25,AZ,LAD,-1.50,11,-1.50,11
2025-09-25,PHI,MIA,1.50,11,1.50,11
2025-09-25,CLE,DET,1.50,8,1.50,11
2025-09-25,NYY,CWS,1.50,11,1.50,11
2025-09-25,TOR,BOS,1.50,11,1.50,10
2025-09-25,CHC,NYM,-1.50,11,-1.50,11
2025-09-26,LAA,KC,,0,,0
2025-09-26,SEA,COL,,0,,0
2025-09-26,CHC,STL,1.50,11,1.50,11
2025-09-26,PHI,MIN,1.50,10,1.50,10
2025-09-26,WSH,CWS,1.50,11,1.50,11
2025-09-26,NYY,BAL,1.50,11,1.50,11
2025-09-26,TOR,TB,1.50,11,1.50,11
2025-09-26,BOS,DET,-1.50,11,-1.50,11
2025-09-26,CLE,TEX,1.50,11,1.50,11
2025-09-26,MIA,NYM,-1.50,11,-1.50,11
